video_id,title,channel,published_at,published_year,published_month,keyword,category,dimension
MD7oadmXDwE,HOAKS! Putusan MA Menyatakan  Pandemi Covid-19 Telah Berakhir,Kompas.com,2022-04-28T01:15:00Z,2022,4,vonis MA,institusional,putusan_kontroversial
3ARAREgQwTY,jangka waktu penaganan perkara Kasasi dan Peninjauan Kembali,Arap Legal,2022-12-26T12:00:02Z,2022,12,kasasi MA,institusional,putusan_kontroversial
gkLU9XHvaOs,"MA Tolak Kasasi KPK, Samin Tan Bebas",Harian Kompas,2022-06-14T04:00:11Z,2022,6,kasasi MA,institusional,putusan_kontroversial
_oPyTHBwpe8,"Kasasi Ditolak MA, Garuda Indonesia Wajib Bayar Denda Rp1 Miliar",BeritaSatu,2022-03-21T12:07:28Z,2022,3,kasasi MA,institusional,putusan_kontroversial
nDUX6TNrjCw,"Banding Ditolak, Pihak Gaga Muhammad Ajukan Kasasi ke Mahkamah Agung",Kompas.com,2022-05-17T13:44:18Z,2022,5,kasasi MA,institusional,putusan_kontroversial
n5BgTyldhBs,KPK Tetapkan Lagi Hakim Agung Sebagai Tersangka Suap Kasasi di MA,Harian Kompas,2022-11-10T11:56:51Z,2022,11,kasasi MA,institusional,putusan_kontroversial
82eK458aFzk,"SLNews - 4 Terdakwa Kasus Pupuk Ilegal Divonis Bebas, Jaksa Kasasi Ke MA",SLTV Channel,2022-10-19T11:10:32Z,2022,10,kasasi MA,institusional,putusan_kontroversial
_jSsywTTpeU,Konfrensi Pers Virtual 18-09-2022 Perihal Putusan Kasasi MA (Sodikin VS PT. Esham Dima Mandiri).,Kantor Advokat IBRO & Partners,2022-09-18T01:35:03Z,2022,9,kasasi MA,institusional,putusan_kontroversial
l1FAmiJl3GU,Alur Proses Perkara Kasasi dan Peninjauan Kembali di Mahkamah Agung,Nugroho Kurnianto,2022-11-12T19:38:01Z,2022,11,kasasi MA,institusional,putusan_kontroversial
C5EyyLmyK8o,"Banding Ditolak, Ini Alasan Gaga Muhammad Ajukan Kasasi Ke Mahkamah Agung",KapanLagiDotCom,2022-05-17T06:43:14Z,2022,5,kasasi MA,institusional,putusan_kontroversial
FW7gQ-FGh3Q,INILAH JANGKA WAKTU PUTUSAN KASASI || MAHKAMAH AGUNG RI,AT Law Channel,2022-10-24T02:28:35Z,2022,10,kasasi MA,institusional,putusan_kontroversial
2TQPkTUcjsE,"Putusan Kasasi Cerai di MA Belum Keluar, Nindy Ayunda Isyaratkan Sudah Punya Kekasih Baru?",KapanLagiDotCom,2022-03-11T13:17:01Z,2022,3,kasasi MA,institusional,putusan_kontroversial
-TIlXIWCOHc,"KASASI Ditolak Mahkamah Agung, Rektor UIN Diminta Patuhi Ketetapan Hukum",POSKOTA,2022-07-19T12:30:00Z,2022,7,kasasi MA,institusional,putusan_kontroversial
drMMsia4jkE,"Mahkamah Agung RI Menolak Permohonan Kasasi Pemohon Kasasi/Penuntut Umum, Terdakwa Sujud Syukur.","DEDE SETIAWAN S.H.,M.H",2022-03-17T14:44:06Z,2022,3,kasasi MA,institusional,putusan_kontroversial
ldHr2sQPYWQ,TAHAPAN UPAYA HUKUM KASASI,Pengadilan Agama Maumere,2022-10-24T05:41:02Z,2022,10,kasasi MA,institusional,putusan_kontroversial
_ZbxAOjI_Ds,PENERIMAAN PERMOHONAN PENINJAUAN KEMBALI,Pengadilan Negeri Bulukumba,2022-11-01T01:32:33Z,2022,11,peninjauan kembali MA,institusional,putusan_kontroversial
y9u8IuccJu0,SYARAT UPAYA HUKUM PENINJAUAN KEMBALI - Kepaniteraan Perdata,Pengadilan Negeri Lubuk Sikaping,2022-04-24T02:35:18Z,2022,4,peninjauan kembali MA,institusional,putusan_kontroversial
59xZm6e4uqQ,PSHT PUSAT MADIUN Peninjauan Kembali DUA Kali Apakah Bisa ??,Chanel HRD,2022-04-19T15:02:34Z,2022,4,peninjauan kembali MA,institusional,putusan_kontroversial
vCD5EACnaFY,"PENERIMAAN PERMOHONAN PENCABUTAN UPAYA HUKUM BANDING, KASASI DAN PENINJAUAN KEMBALI PK",Pengadilan Negeri Bulukumba,2022-11-01T01:34:26Z,2022,11,peninjauan kembali MA,institusional,putusan_kontroversial
4wZSsyZBp14,Peninjauan Kembali (PK) PSHT Sudah Jelas Dan Clear ||| Hak Paten Dll Sudah Resmi,Doktor Misteri,2022-04-17T16:56:46Z,2022,4,peninjauan kembali MA,institusional,putusan_kontroversial
Jvz1hJK0Jlg,Viral Peninjauan Kembali di Kabulkan Mahkamah Agung Ternyata Alasan M Taufiq  PSHT Bersatu Nyawiji,Chanel HRD,2022-04-17T13:23:11Z,2022,4,peninjauan kembali MA,institusional,putusan_kontroversial
ceHRZbUEKzM,Solusi Sengketa Pajak - SSP MNCo. ||| Hal yang Perlu Diperhatikan Dalam Peninjauan Kembali,Sharing Pajak MNCo.,2022-12-27T02:00:07Z,2022,12,peninjauan kembali MA,institusional,putusan_kontroversial
pV2BE0pGezA,TAHAPAN UPAYA HUKUM PENINJAUAN KEMBALI,Pengadilan Agama Maumere,2022-10-24T05:45:25Z,2022,10,peninjauan kembali MA,institusional,putusan_kontroversial
RP5MoxqFSF4,Topik 23 Hukum Acara Pidana | Upaya Hukum Luar Biasa : Peninjauan Kembali (PK),Bernard Simamora | Hukum Praktis,2022-11-19T02:49:20Z,2022,11,peninjauan kembali MA,institusional,putusan_kontroversial
4Vz8Ny-D4A0,"Informasi Pelayanan Upaya Hukum Banding, Kasasi, dan PK Perkara Pidana pada PN Karawang",Pengadilan Negeri Karawang,2022-11-10T03:45:44Z,2022,11,peninjauan kembali MA,institusional,putusan_kontroversial
GnGmrg-ptH8,Peninjauan Kembali (Judicial Review) #WebinarTaxPrime2022,TaxPrime,2022-07-11T23:45:06Z,2022,7,peninjauan kembali MA,institusional,putusan_kontroversial
VQfA4usFh-4,"Syarat Ajukan &quot;Peninjauan Kembali&quot; Kasus Pidana, Apa Aja Sih??",Rumah Pancasila & Klinik Hukum,2022-10-08T12:36:31Z,2022,10,peninjauan kembali MA,institusional,putusan_kontroversial
PPc-5KWps_g,Pidana Permohonan Upaya Hukum Peninjauan Kembali (PK),Pengadilan Negeri Selayar,2022-10-18T16:45:25Z,2022,10,peninjauan kembali MA,institusional,putusan_kontroversial
j4_5VVGSdMw,tutorial mencari putusan di direktori putusan mahkamah agung melalui website pp id pa sambas,Pengadilan Agama Sambas,2022-07-25T11:26:48Z,2022,7,direktori putusan MA,institusional,layanan_digital_ux
I-zkqu1c2eE,CARA MENDAPATKAN INFORMASI PERKARA DI MA RI. #hukum #tvone #ma.ri.#polri,LITERATUR HUKUM,2022-09-28T06:02:10Z,2022,9,direktori putusan MA,institusional,layanan_digital_ux
Qo0imvJIcFM,Analisis Putusan Mahkamah Agung Nomor 3079 K/Pdt/2019 - UAS HUKUM DAGANG,Paul Alvaro De Rupertus,2022-12-29T13:47:54Z,2022,12,direktori putusan MA,institusional,layanan_digital_ux
kVvBkHHiNEM,Yurisprudensi Putusan MA No. 2490 K/Pdt/2015,Advokat Bangbem,2022-10-18T07:31:09Z,2022,10,direktori putusan MA,institusional,layanan_digital_ux
K2dSthBGHCg,Tutorial e-Registrasi Layanan e-Court Mahkamah Agung bagi Pengguna Terdaftar,PENGADILAN TINGGI DENPASAR,2022-11-16T09:00:39Z,2022,11,e-court Mahkamah Agung,institusional,layanan_digital_ux
um9_YE7cIY4,TUTORIAL PENDAFTARAN PENGGUNA BARU AKUN E-COURT MAHKAMAH AGUNG RI!!!,Edwin & Partners Law Firm,2022-02-16T10:52:28Z,2022,2,e-court Mahkamah Agung,institusional,layanan_digital_ux
OdPhpqDCyqc,E-Court Mahkamah Agung RI dan Cara Registrasi Akun Pengguna,Maschan Junaidi,2022-04-26T22:59:03Z,2022,4,e-court Mahkamah Agung,institusional,layanan_digital_ux
2Cof56iH-J8,Cara Akses / Buka e Court Mahkamah Agung dari HP / Smart Phone.,M.Y.R Channel,2022-04-17T08:28:51Z,2022,4,e-court Mahkamah Agung,institusional,layanan_digital_ux
DaCI7YKbuJA,E-Court Mahkamah Agung RI,PENGADILAN NEGERI PACITAN,2022-08-09T08:15:41Z,2022,8,e-court Mahkamah Agung,institusional,layanan_digital_ux
aZqd5L3LWXA,E-Court Mahkamah Agung RI,Pa Medan,2022-08-08T07:20:10Z,2022,8,e-court Mahkamah Agung,institusional,layanan_digital_ux
o7d158STGw8,PEDOMAN PENGGUNAAN E-COURT MAHKAMAH AGUNG RI,Masrifatul Zahroh,2022-06-22T16:48:04Z,2022,6,e-court Mahkamah Agung,institusional,layanan_digital_ux
P2b017HyMxU,E-Court Mahkamah Agung RI,PTUN Jayapura,2022-08-21T04:33:54Z,2022,8,e-court Mahkamah Agung,institusional,layanan_digital_ux
LHy9A2ou-JE,Cek Biaya PNBP Salinan Putusan e Court Mahkamah Agung dari HP,M.Y.R Channel,2022-07-27T04:39:57Z,2022,7,e-court Mahkamah Agung,institusional,layanan_digital_ux
111PvRTEl8U,BIMBINGAN TEKNIS ADMINISTRASI PERKARA EKSEKUSI PADA SIPP SE-WILAYAH HUKUM MALUKU UTARA OLEH MA-RI,Pengadilan Negeri Tobelo,2022-09-29T05:21:43Z,2022,9,SIPP pengadilan,institusional,layanan_digital_ux
HyZEumSgADg,TUTORIAL E-PELIMPAHAN APLIKASI E-BERPADU MAHKAMAH AGUNG RI PADA PENGADILAN NEGERI KOTABARU,Pengadilan Negeri Kotabaru,2022-09-21T14:14:31Z,2022,9,cara cari putusan online Mahkamah Agung,tutorial_website,layanan_digital_ux
zR0pWo3NfGM,Alur Pembuatan Akun E-Court Menggunakan Bahasa Isyarat | Pengadilan Agama Tual,Pengadilan Agama Tual Official,2022-10-21T23:20:17Z,2022,10,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
IEpBVSLBCU0,Tata Cara Penggunaan Aplikasi E-Court,Pengadilan Negeri Sukabumi,2022-11-12T13:39:19Z,2022,11,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
wlWLyn_kSbo,Layanan E-Court Mahkamah Agung Republik Indonesia,Pengadilan Negeri Andoolo,2022-08-08T02:23:25Z,2022,8,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
dOB8SyBxkas,Panduan Aplikasi E-Court Pengguna Lain (Non Advokat),Pengadilan Agama Purwakarta,2022-11-09T10:08:51Z,2022,11,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
ATu3wjUTMls,Alur Pendaftaran Berperkara Melalui e-Court (Non Advokat),Mahkamah Syar'iyah Takengon,2022-10-28T10:20:09Z,2022,10,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
XdEC2jw7RcE,Panduan Pendaftaran online Perkara Permohonan untuk Pengguna Lainnya melalui e-Court di PN Bantul,PN BANTUL,2022-11-08T07:20:59Z,2022,11,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
KZ8t9EyiUXQ,Tutorial Penggunaan Layanan E-Court Untuk Kelompok Rentan,Pengadilan Agama Ponorogo,2022-11-09T03:05:47Z,2022,11,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
KwpNcUH6j8U,Video Tutorial Penggunaan e-Court (Bahasa Indonesia dan Bahasa Isyarat),Pengadilan Negeri Praya Official,2022-10-31T08:53:54Z,2022,10,tutorial e-court Indonesia,tutorial_website,layanan_digital_ux
ccvyzxMklFw,Tatacara Pembuatan Akun dan Pendaftaran Perkara E-court,Pengadilan Tinggi Nusa Tenggara Barat,2022-06-02T05:57:45Z,2022,6,cara daftar e-court,tutorial_website,layanan_digital_ux
2_x7LjrUgtQ,Tutorial E-Court Registrasi Pengguna Lainnya ( Non Advokat ),Genu Channel,2022-01-01T05:50:31Z,2022,1,cara daftar e-court,tutorial_website,layanan_digital_ux
rJgek1RWQMA,TATA CARA PENDAFTARAN AKUN E-COURT PENGGUNA LAIN(NON ADVOKAT/PERSEORANGAN),PA Bondowoso,2022-06-09T06:56:39Z,2022,6,cara daftar e-court,tutorial_website,layanan_digital_ux
NRCKkmURW2I,Tutorial Pendaftaran Perkara E-Court Non Advokat Dilengkapi Dengan Bahasa Isyarat PA Jakarta Barat,Pengadilan Agama Jakarta Barat,2022-11-14T04:13:23Z,2022,11,cara daftar e-court,tutorial_website,layanan_digital_ux
nGFR_tmM1FI,Video Panduan Pendaftaran e-Court Pengadilan Agama Tigaraksa,PENGADILAN AGAMA TIGARAKSA,2022-08-08T13:09:50Z,2022,8,cara daftar e-court,tutorial_website,layanan_digital_ux
OqBYekRSexI,Cara Pendaftaran E-Court di Pengadilan Agama Padang,Pengadilan Agama Padang,2022-06-15T08:15:09Z,2022,6,cara daftar e-court,tutorial_website,layanan_digital_ux
3UGW8dx1TiI,Tata Cara Pendaftaran E-Court,PA Amuntai,2022-11-01T10:48:02Z,2022,11,cara daftar e-court,tutorial_website,layanan_digital_ux
iV5bXCKNUlI,Tata cara pendaftaran perkara melalui e-court || untuk pengguna lainnya (non Advokat),RahmaAprilla Za,2022-04-18T21:57:54Z,2022,4,cara daftar e-court,tutorial_website,layanan_digital_ux
w5IDTVp6Zsg,Tutorial e-Registrasi Layanan e-Court Mahkamah Agung bagi Pengguna Lain,PENGADILAN TINGGI DENPASAR,2022-11-16T09:06:30Z,2022,11,cara daftar e-court,tutorial_website,layanan_digital_ux
R25iLqr9HQU,DDTK SIPP &amp; E-court Virtual PA Magelang | Oleh Tim Pengembang Mahkamah Agung,Pengadilan Agama Magelang,2022-10-09T00:15:39Z,2022,10,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
KFq4laflPvY,Tutorial Pengisian F01 di SIPPN,Kedeputian Pelayanan Publik,2022-07-25T03:17:18Z,2022,7,tutorial SIPP pengadilan,tutorial_website,layanan_digital_ux
ZEesJ87tmBk,ecourt | cara melihat jadwal sidang perkara perdata di HP Android,Nhyli Channel,2022-01-30T05:43:56Z,2022,1,cara cek jadwal sidang online,tutorial_website,layanan_digital_ux
tRUlJ-kQgQY,Panduan Aplikasi Pelaporan Data Perusahaan (SIPP) BPJAMSOSTEK,CHANNEL DAPODIK,2022-09-16T02:30:14Z,2022,9,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
I8WCTPrGyg0,PANDUAN PENGGUNA APLIKASI SIPP DAN PENGKINIAN REKENING BANTUAN SUBSIDI UPAH (BSU) 2022,Sahabat MANASUKA,2022-09-20T22:48:32Z,2022,9,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
v7lBAfGxy1o,CARA PENGKINIAN DATA BANTUAN SUBSIDI UPAH (BSU) PADA APLIKASI SIPP TAHUN 2025,Aiska & Arsyila Berbagi Informasi (Channel-nya Tutorial),2022-09-19T05:50:27Z,2022,9,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
NYhrVdiIX80,"Asistensi Aplikasi SIPP 2.0, SMK Online dan SI SDM oleh Bag Infopers RoBinkar SSDM Polri",BIRO SDM POLDA SULUT,2022-08-25T00:46:47Z,2022,8,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
8qOkCahLLiw,CARA LOGIN APLIKASI SIPP POLRI,SDMYONBPOR (EBD Dregd SUMBAR),2022-12-05T13:31:10Z,2022,12,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
5QWsbnslU-4,PANDUAN SIPP ONLINE SDKPNK SURAKARTA,SDKPNK Surakarta,2022-07-21T06:43:17Z,2022,7,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
ImCXi2LXHtY,#Tutorial cara mendaftarkan karyawan baru di SIPP BPJS Ketenagakerjaan,Armd Pictures,2022-02-27T14:23:35Z,2022,2,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
37my2Ayod5o,CARA DOWNLOAD KARTU DIGITAL BPJS KETENAGAKERJAAN DI SIPP ONLINE BAGI HRD BADAN USAHA,Jo3 Family,2022-03-21T06:45:37Z,2022,3,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
t4aFXpGi92M,cara dwonload bpjs ketenagakerjaan melalui Akun SIPP Online,Aiska & Arsyila Berbagi Informasi (Channel-nya Tutorial),2022-11-24T12:40:09Z,2022,11,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
0PfXcOFL2HM,CARA RESET PASWORD APLIKASI SIPP &quot;Menggunakan smartphone&quot;,SDMYONBPOR (EBD Dregd SUMBAR),2022-12-10T00:32:04Z,2022,12,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
_P_vhPTVZV0,Instalasi SIPP BONDOWOSOKAB,SONY FIFFANDY,2022-10-28T11:51:33Z,2022,10,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
KvHyuOcypvw,Mengenal SIPP dan Kendala &quot;Silahkan Gunakan HP Sendiri&quot; atau &quot;Perangkat anda Tidak kompatibel&quot;,SONY FIFFANDY,2022-10-31T09:38:07Z,2022,10,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
UndhpF2ud9E,SIPP BPJS KETENAGAKERJAAN!!¡!,Birul h,2022-09-23T05:46:20Z,2022,9,cara pakai aplikasi SIPP,tutorial_website,layanan_digital_ux
DZG987x8w7U,Sidang Perdana Kasus Suap Mantan MA dan Menantunya,KOMPASTV,2020-10-22T07:02:27Z,2020,10,suap Mahkamah Agung,institusional,integritas_korupsi
nqoon7paHQk,"Dugaan Suap Mahkamah Agung, Saksi Sidang Nurhadi - Rezky Dinilai Tidak Relevan",JawaPosTV,2020-11-11T23:30:15Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
Xa8UFY-0rM0,Mantan Politisi Nasdem Jalani Sidang Suap Fatwa Mahkamah Agung - iNews Sore 04/11,Official iNews,2020-11-04T12:15:01Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
aE5PWt6mDkE,"8 Bulan Dikejar KPK, Buron Kasus Suap Mantan Sekretaris MA Kini Berhasil Ditangkap!",KOMPASTV,2020-10-30T13:52:18Z,2020,10,suap Mahkamah Agung,institusional,integritas_korupsi
Vbif10vH1P4,"Dugaan Suap Mantan Sekretaris MA, Saksi: Ada Pertemuan Nurhadi dengan Jaksa Agung - iNews Pagi 17/12",Official iNews,2020-12-17T03:04:46Z,2020,12,suap Mahkamah Agung,institusional,integritas_korupsi
Ue8gf-mMLFA,"Sidang Kasus Suap Mantan Sekretaris MA, Belum Ada Bukti Kuat Keterlibatan Nurhadi -iNews Malam 20/11",Official iNews,2020-11-21T03:43:17Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
EDikhT02Zv0,Sidang Dugaan Suap Mantan Sekretaris MA Kembali Digelar PN Jakarta - iNews Pagi 05/12,Official iNews,2020-12-05T02:41:42Z,2020,12,suap Mahkamah Agung,institusional,integritas_korupsi
ss8NzljUDQ8,Sidang Dugaan Suap Mantan Sekretaris MA Nurhadi Kembali Digelar - iNews Pagi 19/12,Official iNews,2020-12-19T05:22:36Z,2020,12,suap Mahkamah Agung,institusional,integritas_korupsi
cS34rrWmesI,"Kasus Dugaan Suap, Mantan Sekertaris MA, Nurhadi dan Menantunya Ditangkap KPK  - iNews Malam 02/06",Official iNews,2020-06-03T03:11:56Z,2020,6,suap Mahkamah Agung,institusional,integritas_korupsi
vtcvB80SkIc,Suap Perkara Mahkamah Agung,Okezone Sports,2020-11-12T04:08:16Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
EVCmpK5P_qQ,"Sidang Nurhadi, Kasus Suap dan Gratifikasi Penanganan Perkara di MA  Digelar - iNews Pagi 19/11",Official iNews,2020-11-19T04:14:40Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
EQ0ePb95thQ,Andi Irfan Jaya Jalani Sidang Perdana Suap Fatwa Mahkamah Agung - iNews Malam 04/11,Official iNews,2020-11-05T01:08:15Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
La34o6gUEk4,Mantan Ketua PN Jakut Dihadirkan Sidang Perkara Dugaan Suap Mantan Sekretaris MA - iNews Pagi 28/11,Official iNews,2020-11-28T02:43:41Z,2020,11,suap Mahkamah Agung,institusional,integritas_korupsi
gs0sIsBWvsI,Aturan Baru MA jadi Celah Mafia Peradilan? #LayarDemokrasi,CNN Indonesia,2020-02-28T05:30:00Z,2020,2,mafia peradilan,institusional,integritas_korupsi
RL-EVCCEjbY,Himbauan Ketua MA Tentang Lembaga Peradilan,Humas Mahkamah Agung RI,2020-11-18T03:43:10Z,2020,11,mafia peradilan,institusional,integritas_korupsi
vzngpLA-Ehg,"Peraturan Baru MA, Korupsi di Atas 100 M Dipidana Seumur Hidup",BeritaSatu,2020-08-03T03:57:38Z,2020,8,mafia peradilan,institusional,integritas_korupsi
j61rJrWF1M4,Sepak Terjang Eks Sekjen MA Nurhadi Hingga Ditangkap KPK!,detikcom,2020-06-02T05:43:11Z,2020,6,mafia peradilan,institusional,integritas_korupsi
TCgbIIHPV-g,-Pemohon Uji UU MA Persoalkan Masa Jabatan Hakim Agung,Mahkamah Konstitusi RI,2020-01-17T01:40:39Z,2020,1,kode etik hakim agung,institusional,integritas_korupsi
-z60TXTcXEU,-MA: Masa Jabatan Hakim Agung Tidak Diskriminatif,Mahkamah Konstitusi RI,2020-03-09T07:30:40Z,2020,3,OTT hakim agung,institusional,integritas_korupsi
8PPft6ZCdEE,"Mahkamah Agung Kerap Pangkas Hukuman Koruptor, KPK Prihatin &amp; Jengkel, Jubir MA: Itu Wewenang Hakim",Tribunnews,2020-09-30T07:03:14Z,2020,9,OTT hakim agung,institusional,integritas_korupsi
DaWbpDcM910,Jaksa Pinangki Jalani Sidang Lanjutan Kasus Suap dan Gratifikasi Pengurusan Fatwa MA,Warta Kota Production,2020-11-18T10:54:25Z,2020,11,OTT hakim agung,institusional,integritas_korupsi
N1ilJFvbUMU,"Terkait Hukuman Koruptor, Mahkamah Agung: Vonis Mutlak Ada di Tangan Hakim",KOMPASTV,2020-08-03T14:46:36Z,2020,8,OTT hakim agung,institusional,integritas_korupsi
MjKH0NYkrP8,KPK Tangkap Hiendra Soenjoto DPO Kasus Suap dan Gratifikasi Perkara di MA,IDX CHANNEL,2020-10-29T14:06:20Z,2020,10,OTT hakim agung,institusional,integritas_korupsi
nDg6YZ9duZc,Pemerintah Harus Ikuti Putusan Mahkamah Agung,Nusantara TV,2020-03-11T07:42:14Z,2020,3,putusan Mahkamah Agung,institusional,putusan_kontroversial
V8ud219ioIw,PIHAK BENNY SUJONO MEMINTA RUBEN ONSU HORMATI HASIL PUTUSAN MAHKAMAH AGUNG,KABAR HARIAN ID,2020-06-13T08:00:43Z,2020,6,putusan Mahkamah Agung,institusional,putusan_kontroversial
pYZtwZbr8Fs,BPJS Nilai Pemerintah Telah Jalankan Putusan Mahkamah Agung,News PONTV,2020-05-20T05:54:13Z,2020,5,putusan Mahkamah Agung,institusional,putusan_kontroversial
jleBz1jgUU8,"Soal Ganti Rugi, Duta Mall Diminta Penuhi Putusan Mahkamah Agung",KOMPASTV BANJARMASIN,2020-05-20T06:51:38Z,2020,5,putusan Mahkamah Agung,institusional,putusan_kontroversial
R35gZX5IuL4,Putusan Uji Materi Mahkamah Agung Bisa Batalkan Hasil Pilpres 2019?,Perludem,2020-07-11T07:14:24Z,2020,7,putusan Mahkamah Agung,institusional,putusan_kontroversial
MbLPGl2I98c,Permohonan Peninjauan Kembali Atas putusan Kasasi Mahkamah Agung.,TORAJA TV,2020-05-10T04:50:08Z,2020,5,putusan Mahkamah Agung,institusional,putusan_kontroversial
MMhcOwS9jE4,"Terkait Usulan Pemakzulan, Pemko Pematangsiantar Tunggu Putusan Mahkamah Agung",KOMPASTV,2020-03-04T01:38:55Z,2020,3,putusan Mahkamah Agung,institusional,putusan_kontroversial
ItZGaKFojZw,TIPS  MENGGUNAKAN MESIN PENCARI DIRKETORI PUTUSAN MAHKAMAH AGUNG,Asep Nursobah MA-RI Channel,2020-10-26T08:36:20Z,2020,10,putusan Mahkamah Agung,institusional,putusan_kontroversial
gv38QGG5j84,"Vonis Anas Urbaningrum Disunat MA, Menambah Daftar Panjang Koruptor yang Dapat Keringanan",Tribunnews,2020-10-01T07:20:52Z,2020,10,vonis MA,institusional,putusan_kontroversial
R6GDsxBocHc,Aturan MA Bertujuan Hilangkan Disparitas Pengambilan Vonis,BeritaSatu,2020-08-04T13:22:37Z,2020,8,vonis MA,institusional,putusan_kontroversial
hF2PSyGaGeQ,Mahfud MD: Pemerintah Tak Bisa Gugat Putusan MA Batalkan Kenaikan Iuran BPJS,BeritaSatu,2020-03-10T04:39:15Z,2020,3,vonis MA,institusional,putusan_kontroversial
k4nAd-iNwGI,Hamdan Zoelva: Putusan MA Tidak Menganggu Eksistensi Presiden Terpilih yang Sudah Dilantik | tvOne,tvOneNews ,2020-07-08T12:10:27Z,2020,7,vonis MA,institusional,putusan_kontroversial
vIt-dgy3Mw8,"Soal Putusan MA, Pakar Hukum Tata Negara: Menang Pilpres di Jawa Bisa Jadi Presiden | tvOne",tvOneNews ,2020-07-08T11:51:28Z,2020,7,vonis MA,institusional,putusan_kontroversial
OCqSQ4pPg_M,Yang Harus Diperhatikan dari Putusan MA Soal Pilpres 2019 | Narasi Newsroom,Narasi Newsroom,2020-07-14T09:30:26Z,2020,7,vonis MA,institusional,putusan_kontroversial
yUc17Y6_NYg,Implikasi Putusan MA soal Pembatalan Kenaikan BPJS Kesehatan Lebih Besar dari Isu Corona,CNN Indonesia,2020-03-10T16:56:35Z,2020,3,vonis MA,institusional,putusan_kontroversial
yfTBMVX4gcg,"Putusan MA Pengaruhi Hasil Pilpres, Zainal: Ada Keanehan di MK &amp; Ada Kekeliruan Penafsiran dari MA",tvOneNews ,2020-07-08T11:54:17Z,2020,7,vonis MA,institusional,putusan_kontroversial
JATVyBhCBEA,Putusan MA Tak Relevan Dikaitkan dengan Hasil Pilpres 2019,BeritaSatu,2020-07-08T13:32:49Z,2020,7,vonis MA,institusional,putusan_kontroversial
5XXyru8uKio,"LAUNCHING e Court, Direktori Putusan, Anugerah MA 2020 dan Dialog Interaktif",Humas Mahkamah Agung RI,2020-08-21T09:34:54Z,2020,8,vonis MA,institusional,putusan_kontroversial
GefCJrcV3fQ,"Vonis Anas Urbaningrum Dikorting MA, Saor: Ini Extraordinary Crime, Publik Merugi! | AKIM",SELEBRITA,2020-10-03T12:56:51Z,2020,10,vonis MA,institusional,putusan_kontroversial
-Y6cfLWi4xc,KPK Belum Terima Salinan Putusan 22 Koruptor yang Disunat MA,Tribunnews,2020-09-30T15:32:15Z,2020,9,vonis MA,institusional,putusan_kontroversial
y9svfKmDewY,"&quot;Obral Diskon&quot; Vonis Koruptor, Hakim MA Lembek-lembek ? | AKIM tvOne",SELEBRITA,2020-10-03T13:10:50Z,2020,10,vonis MA,institusional,putusan_kontroversial
etI7DE-FaLk,Dampak Putusan MA Batalnya Kenaikan Iuran BPJS,SIMPANG 5 TV,2020-03-17T12:58:16Z,2020,3,vonis MA,institusional,putusan_kontroversial
CamJBUh5b1I,"Rachmawati Menang Gugatan Lawan KPU, Gerindra: Putusan MA Harus Dikaji",detikcom,2020-07-10T10:00:10Z,2020,7,vonis MA,institusional,putusan_kontroversial
